location_id,location_name,sex_id,age_group_id,age_group_name,sex_name,year_id,measure_id,measure_name,metric_name,Population,upper,lower,Proportion of the population considered current smokers (currently use any smoked tobacco product on a daily or occasional basis),"Proportion of the population with unsafe water exposure, unimproved & untreated (mean value directly from IHME)","Proportion of the population with unsafe sanitation exposure, unimproved & untreated (mean value directly from IHME)","Physical activity represented by Metabolic Equivalent, METs (ratio of the working metabolic rate to the resting metabolic rate; one MET is equivalent to 1 kcal/kg/hour) (mean average value directly from IHME)",Proportion of the population exposed to household air pollution from solid fuels (mean value directly from IHME),"Daily alcohol consumption in current drinkers, per day over a 12-month period (mean average value g/day directly from IHME)",High blood pressure measured through brachial systolic blood pressure level (mean average value mmHg directly from IHME),High body-mass index level (obesity defined as a BMI greater than 20 to 25 kg/m2 for adults) (mean value directly from IHME),High cholesterol measured through blood concentration of low-density lipoprotein (LDL) in units of mmol/L (mean average value directly from IHME),"Proportion of the population exposed to high occupational particulate matter, gases and fumes (mean value directly from IHME)"
4759,Maranhão,1,19,70 to 74,Male,2017,44,Population,Number,"62,439.95","72,179.52","53,431.45",0.05,0.09,0.41,"3,186.68",0.12,9.25,137.97,25.07,3.20,0.08
4759,Maranhão,1,20,75 to 79,Male,2017,44,Population,Number,"44,233.51","51,128.41","37,855.98",0.02,0.09,0.41,"3,092.48",0.12,8.26,138.62,24.53,3.17,0.08
4759,Maranhão,1,30,80 to 84,Male,2017,44,Population,Number,"27,752.64","32,072.52","23,773.53",0.03,0.09,0.41,"2,998.71",0.12,7.65,141.02,23.93,3.12,0.07
4759,Maranhão,1,31,85 to 89,Male,2017,44,Population,Number,"14,104.24","16,299.66","12,089.25",0.03,0.09,0.41,"2,998.71",0.12,7.04,134.39,23.93,3.11,0.06
4759,Maranhão,1,32,90 to 94,Male,2017,44,Population,Number,"5,371.31","6,174.24","4,595.38",0.03,0.09,0.41,"2,998.71",0.12,6.43,132.21,23.93,3.12,0.05
4759,Maranhão,1,235,95 plus,Male,2017,44,Population,Number,"1,346.46","1,551.77","1,146.88",0.03,0.09,0.41,"2,998.71",0.12,5.82,131.45,23.93,3.04,0.04
4759,Maranhão,1,42,Neonatal,Male,2017,44,Population,Number,"7,068.36","8,176.32","6,021.24",,,,,,,,,,
4759,Maranhão,1,164,Birth,Male,2017,44,Population,Number,"95,244.31","107,199.71","84,912.35",,,,,,0.32,,,,
4759,Maranhão,2,2,Early Neonatal,Female,2017,44,Population,Number,"1,691.10","1,956.18","1,440.57",,0.09,0.41,,0.12,0.40,,,,
4759,Maranhão,2,3,Late Neonatal,Female,2017,44,Population,Number,"5,061.10","5,854.43","4,311.31",,0.09,0.41,,0.12,0.41,,,,
4759,Maranhão,2,4,Post Neonatal,Female,2017,44,Population,Number,"81,653.17","94,451.73","69,556.91",,0.09,0.41,,0.12,0.50,,,,
4759,Maranhão,2,5,1 to 4,Female,2017,44,Population,Number,"344,443.84","396,463.25","295,235.33",,0.09,0.41,,0.12,0.95,,,,
4759,Maranhão,2,6,5 to 9,Female,2017,44,Population,Number,"399,217.26","459,528.88","341,989.05",,0.09,0.41,,0.12,1.79,,,,
4759,Maranhão,2,7,10 to 14,Female,2017,44,Population,Number,"378,161.89","435,582.34","323,805.53",0.01,0.09,0.41,,0.12,2.72,,,,
4759,Maranhão,2,8,15 to 19,Female,2017,44,Population,Number,"355,100.20","409,451.20","303,891.65",0.01,0.09,0.41,,0.12,5.60,,,,0.00
4759,Maranhão,2,9,20 to 24,Female,2017,44,Population,Number,"340,366.64","392,771.72","291,321.59",0.03,0.09,0.41,,0.12,8.19,,23.81,,0.01
4759,Maranhão,2,10,25 to 29,Female,2017,44,Population,Number,"331,415.95","382,553.74","283,731.48",0.05,0.09,0.41,"3,421.46",0.12,8.53,112.80,24.70,2.79,0.01
4759,Maranhão,2,11,30 to 34,Female,2017,44,Population,Number,"330,304.20","381,334.02","282,888.22",0.04,0.09,0.41,"3,451.23",0.12,8.59,113.92,25.51,2.88,0.02
4759,Maranhão,2,12,35 to 39,Female,2017,44,Population,Number,"289,219.31","333,827.66","247,518.70",0.04,0.09,0.41,"3,483.68",0.12,8.36,115.78,25.80,2.98,0.02
4759,Maranhão,2,13,40 to 44,Female,2017,44,Population,Number,"234,090.21","270,314.49","200,253.97",0.05,0.09,0.41,"3,589.01",0.12,8.47,118.45,26.23,3.09,0.02
4759,Maranhão,2,14,45 to 49,Female,2017,44,Population,Number,"192,727.56","222,677.82","164,818.45",0.05,0.09,0.41,"3,524.25",0.12,8.90,124.04,26.45,3.27,0.02
4759,Maranhão,2,15,50 to 54,Female,2017,44,Population,Number,"171,529.35","198,295.29","146,652.90",0.06,0.09,0.41,"3,227.52",0.12,9.29,127.64,26.94,3.45,0.02
4759,Maranhão,2,16,55 to 59,Female,2017,44,Population,Number,"147,273.29","170,323.07","125,855.60",0.05,0.09,0.41,"3,035.30",0.12,9.64,131.46,26.54,3.59,0.02
4759,Maranhão,2,17,60 to 64,Female,2017,44,Population,Number,"119,853.22","138,643.62","102,390.64",0.04,0.09,0.41,"2,806.72",0.12,8.99,133.73,27.10,3.65,0.02
4759,Maranhão,2,18,65 to 69,Female,2017,44,Population,Number,"92,625.48","107,153.73","79,119.72",0.04,0.09,0.41,"2,619.08",0.12,7.32,135.17,26.70,3.53,0.02
4759,Maranhão,2,19,70 to 74,Female,2017,44,Population,Number,"68,570.36","79,306.88","58,600.99",0.02,0.09,0.41,"2,650.75",0.12,5.66,136.22,26.56,3.55,0.02
4759,Maranhão,2,20,75 to 79,Female,2017,44,Population,Number,"51,201.21","59,217.29","43,770.24",0.02,0.09,0.41,"2,551.47",0.12,5.05,135.57,25.57,3.53,0.02
4759,Maranhão,2,30,80 to 84,Female,2017,44,Population,Number,"34,289.17","39,663.96","29,311.91",0.02,0.09,0.41,"2,463.86",0.12,5.50,133.88,24.68,3.48,0.02
4759,Maranhão,2,31,85 to 89,Female,2017,44,Population,Number,"19,239.85","22,257.47","16,445.30",0.02,0.09,0.41,"2,463.86",0.12,5.94,134.72,24.68,3.46,0.02
4759,Maranhão,2,32,90 to 94,Female,2017,44,Population,Number,"8,785.97","10,154.69","7,523.19",0.02,0.09,0.41,"2,463.86",0.12,6.39,134.00,24.68,3.39,0.01
4759,Maranhão,2,235,95 plus,Female,2017,44,Population,Number,"2,821.46","3,244.08","2,409.23",0.02,0.09,0.41,"2,463.86",0.12,6.83,132.30,24.68,3.33,0.01
4759,Maranhão,2,42,Neonatal,Female,2017,44,Population,Number,"6,752.20","7,810.61","5,751.88",,,,,,,,,,
4759,Maranhão,2,164,Birth,Female,2017,44,Population,Number,"90,808.64","102,207.26","80,957.86",,,,,,0.40,,,,
4762,Mato Grosso,1,2,Early Neonatal,Male,2017,44,Population,Number,470.52,540.11,397.56,,0.03,0.24,,0.05,0.33,,,,
4762,Mato Grosso,1,3,Late Neonatal,Male,2017,44,Population,Number,"1,404.97","1,612.76","1,187.12",,0.03,0.24,,0.05,0.34,,,,
4762,Mato Grosso,1,4,Post Neonatal,Male,2017,44,Population,Number,"22,664.59","26,016.81","19,149.97",,0.03,0.24,,0.05,0.42,,,,
4762,Mato Grosso,1,5,1 to 4,Male,2017,44,Population,Number,"104,396.69","120,066.68","88,272.23",,0.03,0.24,,0.05,0.87,,,,
4762,Mato Grosso,1,6,5 to 9,Male,2017,44,Population,Number,"139,133.28","159,987.81","117,687.39",,0.03,0.24,,0.05,1.68,,,,
4762,Mato Grosso,1,7,10 to 14,Male,2017,44,Population,Number,"144,484.45","166,160.19","122,174.43",0.05,0.03,0.24,,0.05,2.59,,,,
4762,Mato Grosso,1,8,15 to 19,Male,2017,44,Population,Number,"146,017.58","167,951.31","123,430.76",0.10,0.03,0.24,,0.05,7.18,,,,0.01
4762,Mato Grosso,1,9,20 to 24,Male,2017,44,Population,Number,"151,861.32","174,703.77","128,309.89",0.13,0.03,0.24,,0.05,12.02,,24.45,,0.03
4762,Mato Grosso,1,10,25 to 29,Male,2017,44,Population,Number,"152,784.72","175,759.25","129,013.07",0.16,0.03,0.24,"4,472.38",0.05,13.39,122.00,25.73,2.99,0.04
4762,Mato Grosso,1,11,30 to 34,Male,2017,44,Population,Number,"155,440.72","178,862.42","131,235.93",0.16,0.03,0.24,"4,431.28",0.05,13.55,122.96,26.62,3.18,0.05
4762,Mato Grosso,1,12,35 to 39,Male,2017,44,Population,Number,"147,998.98","170,318.66","124,941.13",0.12,0.03,0.24,"4,217.44",0.05,12.49,125.24,27.16,3.34,0.06
4762,Mato Grosso,1,13,40 to 44,Male,2017,44,Population,Number,"129,535.40","149,071.81","109,345.39",0.13,0.03,0.24,"3,811.99",0.05,12.40,126.30,27.53,3.43,0.06
4762,Mato Grosso,1,14,45 to 49,Male,2017,44,Population,Number,"114,578.95","131,869.83","96,724.21",0.12,0.03,0.24,"3,652.25",0.05,13.28,127.98,27.59,3.49,0.07
4762,Mato Grosso,1,15,50 to 54,Male,2017,44,Population,Number,"102,708.32","118,223.90","86,724.50",0.13,0.03,0.24,"3,613.74",0.05,13.48,130.78,27.81,3.50,0.07
4762,Mato Grosso,1,16,55 to 59,Male,2017,44,Population,Number,"83,317.70","95,964.70","70,371.15",0.14,0.03,0.24,"3,364.96",0.05,13.01,132.74,27.61,3.48,0.08
4762,Mato Grosso,1,17,60 to 64,Male,2017,44,Population,Number,"62,998.28","72,609.57","53,215.02",0.14,0.03,0.24,"2,805.05",0.05,12.09,133.11,27.00,3.44,0.08
4762,Mato Grosso,1,18,65 to 69,Male,2017,44,Population,Number,"45,238.83","52,151.89","38,195.95",0.12,0.03,0.24,"2,493.79",0.05,10.72,133.23,26.99,3.34,0.09
4762,Mato Grosso,1,19,70 to 74,Male,2017,44,Population,Number,"30,990.83","35,705.99","26,169.32",0.09,0.03,0.24,"2,428.99",0.05,9.36,135.15,26.53,3.31,0.09
4762,Mato Grosso,1,20,75 to 79,Male,2017,44,Population,Number,"20,136.78","23,206.81","17,002.44",0.12,0.03,0.24,"2,268.40",0.05,8.37,136.03,25.94,3.28,0.08
4762,Mato Grosso,1,30,80 to 84,Male,2017,44,Population,Number,"11,567.10","13,323.25","9,769.30",0.08,0.03,0.24,"2,127.46",0.05,7.74,134.34,25.46,3.23,0.07
4762,Mato Grosso,1,31,85 to 89,Male,2017,44,Population,Number,"5,541.23","6,381.32","4,682.48",0.08,0.03,0.24,"2,127.46",0.05,7.12,133.02,25.46,3.21,0.06
4762,Mato Grosso,1,32,90 to 94,Male,2017,44,Population,Number,"1,984.81","2,284.10","1,678.58",0.08,0.03,0.24,"2,127.46",0.05,6.49,131.86,25.46,3.23,0.05
4762,Mato Grosso,1,235,95 plus,Male,2017,44,Population,Number,614.08,705.54,518.70,0.08,0.03,0.24,"2,127.46",0.05,5.87,130.97,25.46,3.15,0.04
4762,Mato Grosso,1,42,Neonatal,Male,2017,44,Population,Number,"1,875.49","2,152.86","1,584.68",,,,,,,,,,
4762,Mato Grosso,1,164,Birth,Male,2017,44,Population,Number,"24,596.92","27,640.15","22,212.39",,,,,,0.33,,,,
4762,Mato Grosso,2,2,Early Neonatal,Female,2017,44,Population,Number,448.63,514.98,379.06,,0.03,0.24,,0.05,0.40,,,,
4762,Mato Grosso,2,3,Late Neonatal,Female,2017,44,Population,Number,"1,341.19","1,539.56","1,133.21",,0.03,0.24,,0.05,0.41,,,,
4762,Mato Grosso,2,4,Post Neonatal,Female,2017,44,Population,Number,"21,669.40","24,874.41","18,309.14",,0.03,0.24,,0.05,0.50,,,,
4762,Mato Grosso,2,5,1 to 4,Female,2017,44,Population,Number,"99,896.59","114,891.46","84,466.98",,0.03,0.24,,0.05,0.97,,,,
4762,Mato Grosso,2,6,5 to 9,Female,2017,44,Population,Number,"133,439.26","153,443.62","112,869.06",,0.03,0.24,,0.05,1.82,,,,
4762,Mato Grosso,2,7,10 to 14,Female,2017,44,Population,Number,"137,275.23","157,865.73","116,073.73",0.06,0.03,0.24,,0.05,2.76,,,,
4762,Mato Grosso,2,8,15 to 19,Female,2017,44,Population,Number,"139,647.62","160,618.98","118,044.49",0.06,0.03,0.24,,0.05,5.68,,,,0.00
4762,Mato Grosso,2,9,20 to 24,Female,2017,44,Population,Number,"147,984.01","170,233.83","125,059.00",0.03,0.03,0.24,,0.05,8.29,,24.30,,0.01
4762,Mato Grosso,2,10,25 to 29,Female,2017,44,Population,Number,"150,419.52","173,088.98","127,064.03",0.06,0.03,0.24,"2,247.74",0.05,8.60,115.05,25.63,2.95,0.01
4762,Mato Grosso,2,11,30 to 34,Female,2017,44,Population,Number,"151,441.90","174,325.81","127,889.78",0.08,0.03,0.24,"2,227.41",0.05,8.67,115.34,26.18,3.05,0.01
4762,Mato Grosso,2,12,35 to 39,Female,2017,44,Population,Number,"144,696.03","166,579.38","122,148.84",0.07,0.03,0.24,"2,270.02",0.05,8.50,116.58,26.70,3.16,0.01
4762,Mato Grosso,2,13,40 to 44,Female,2017,44,Population,Number,"126,753.95","145,965.53","106,983.78",0.07,0.03,0.24,"2,364.83",0.05,8.61,120.39,27.14,3.27,0.02
4762,Mato Grosso,2,14,45 to 49,Female,2017,44,Population,Number,"111,514.54","128,436.22","94,114.84",0.08,0.03,0.24,"2,290.11",0.05,9.01,123.16,27.54,3.47,0.02
4762,Mato Grosso,2,15,50 to 54,Female,2017,44,Population,Number,"98,168.33","113,114.12","82,877.83",0.10,0.03,0.24,"2,121.28",0.05,9.37,125.35,28.07,3.66,0.02
4762,Mato Grosso,2,16,55 to 59,Female,2017,44,Population,Number,"79,720.17","91,913.31","67,301.26",0.09,0.03,0.24,"2,000.02",0.05,9.69,128.78,28.07,3.81,0.02
4762,Mato Grosso,2,17,60 to 64,Female,2017,44,Population,Number,"61,035.02","70,385.25","51,517.24",0.08,0.03,0.24,"1,858.55",0.05,9.04,131.64,28.30,3.85,0.02
4762,Mato Grosso,2,18,65 to 69,Female,2017,44,Population,Number,"43,617.42","50,296.78","36,798.92",0.06,0.03,0.24,"1,733.20",0.05,7.41,133.79,27.90,3.75,0.02
4762,Mato Grosso,2,19,70 to 74,Female,2017,44,Population,Number,"29,303.23","33,785.52","24,709.49",0.05,0.03,0.24,"1,679.34",0.05,5.78,136.65,27.61,3.76,0.02
4762,Mato Grosso,2,20,75 to 79,Female,2017,44,Population,Number,"19,670.69","22,677.63","16,587.03",0.02,0.03,0.24,"1,673.99",0.05,5.17,136.27,26.93,3.73,0.02
4762,Mato Grosso,2,30,80 to 84,Female,2017,44,Population,Number,"11,896.80","13,711.95","10,034.85",0.04,0.03,0.24,"1,660.20",0.05,5.59,138.60,27.24,3.69,0.02
4762,Mato Grosso,2,31,85 to 89,Female,2017,44,Population,Number,"5,780.89","6,661.29","4,879.98",0.04,0.03,0.24,"1,660.20",0.05,6.01,150.38,27.24,3.67,0.01
4762,Mato Grosso,2,32,90 to 94,Female,2017,44,Population,Number,"2,115.63","2,436.22","1,788.29",0.04,0.03,0.24,"1,660.20",0.05,6.43,142.12,27.24,3.60,0.01
4762,Mato Grosso,2,235,95 plus,Female,2017,44,Population,Number,660.06,759.94,558.27,0.04,0.03,0.24,"1,660.20",0.05,6.86,138.38,27.24,3.54,0.01
4762,Mato Grosso,2,42,Neonatal,Female,2017,44,Population,Number,"1,789.82","2,054.54","1,512.28",,,,,,,,,,
4762,Mato Grosso,2,164,Birth,Female,2017,44,Population,Number,"23,451.40","26,352.91","21,177.93",,,,,,0.40,,,,
4761,Mato Grosso do Sul,1,2,Early Neonatal,Male,2017,44,Population,Number,365.55,424.71,307.75,,0.02,0.23,,0.04,0.33,,,,
4761,Mato Grosso do Sul,1,3,Late Neonatal,Male,2017,44,Population,Number,"1,092.47","1,269.28",919.76,,0.02,0.23,,0.04,0.34,,,,
4761,Mato Grosso do Sul,1,4,Post Neonatal,Male,2017,44,Population,Number,"17,622.95","20,474.81","14,836.46",,0.02,0.23,,0.04,0.43,,,,
4761,Mato Grosso do Sul,1,5,1 to 4,Male,2017,44,Population,Number,"81,021.70","94,649.25","68,411.66",,0.02,0.23,,0.04,0.88,,,,
4761,Mato Grosso do Sul,1,6,5 to 9,Male,2017,44,Population,Number,"106,731.26","124,673.34","90,163.30",,0.02,0.23,,0.04,1.71,,,,
4761,Mato Grosso do Sul,1,7,10 to 14,Male,2017,44,Population,Number,"111,076.99","129,745.88","93,862.63",0.08,0.02,0.23,,0.04,2.63,,,,
4761,Mato Grosso do Sul,1,8,15 to 19,Male,2017,44,Population,Number,"113,903.71","132,977.93","96,251.56",0.14,0.02,0.23,,0.04,7.32,,,,0.01
4761,Mato Grosso do Sul,1,9,20 to 24,Male,2017,44,Population,Number,"117,031.01","136,697.42","98,884.94",0.17,0.02,0.23,,0.04,12.23,,24.35,,0.03
4761,Mato Grosso do Sul,1,10,25 to 29,Male,2017,44,Population,Number,"115,277.41","134,704.59","97,418.50",0.16,0.02,0.23,"4,309.80",0.04,13.58,126.75,26.27,2.98,0.04
4761,Mato Grosso do Sul,1,11,30 to 34,Male,2017,44,Population,Number,"114,542.33","133,851.52","96,784.39",0.15,0.02,0.23,"4,252.81",0.04,13.74,126.68,26.76,3.18,0.05
4761,Mato Grosso do Sul,1,12,35 to 39,Male,2017,44,Population,Number,"109,516.56","127,977.27","92,554.59",0.13,0.02,0.23,"4,063.78",0.04,12.71,126.01,27.38,3.33,0.06
4761,Mato Grosso do Sul,1,13,40 to 44,Male,2017,44,Population,Number,"96,373.30","112,638.83","81,478.73",0.13,0.02,0.23,"3,741.21",0.04,12.61,129.38,27.78,3.42,0.06
4761,Mato Grosso do Sul,1,14,45 to 49,Male,2017,44,Population,Number,"86,865.37","101,509.72","73,480.63",0.17,0.02,0.23,"3,562.04",0.04,13.44,133.16,27.88,3.49,0.07
4761,Mato Grosso do Sul,1,15,50 to 54,Male,2017,44,Population,Number,"79,782.99","93,188.60","67,515.57",0.16,0.02,0.23,"3,481.11",0.04,13.64,135.54,27.86,3.51,0.07
4761,Mato Grosso do Sul,1,16,55 to 59,Male,2017,44,Population,Number,"66,922.02","78,149.09","56,632.88",0.13,0.02,0.23,"3,264.15",0.04,13.24,136.88,27.33,3.49,0.08
4761,Mato Grosso do Sul,1,17,60 to 64,Male,2017,44,Population,Number,"51,935.76","60,665.89","43,943.68",0.12,0.02,0.23,"2,860.48",0.04,12.32,136.45,27.35,3.44,0.08
4761,Mato Grosso do Sul,1,18,65 to 69,Male,2017,44,Population,Number,"39,479.46","46,116.84","33,406.64",0.12,0.02,0.23,"2,605.96",0.04,10.89,138.66,26.73,3.34,0.09
4761,Mato Grosso do Sul,1,19,70 to 74,Male,2017,44,Population,Number,"27,414.82","32,019.64","23,199.08",0.11,0.02,0.23,"2,479.56",0.04,9.46,139.68,26.89,3.31,0.09
4761,Mato Grosso do Sul,1,20,75 to 79,Male,2017,44,Population,Number,"18,617.15","21,735.59","15,754.57",0.09,0.02,0.23,"2,310.19",0.04,8.44,139.35,26.34,3.28,0.08
4761,Mato Grosso do Sul,1,30,80 to 84,Male,2017,44,Population,Number,"11,218.69","13,092.12","9,491.96",0.09,0.02,0.23,"2,205.65",0.04,7.83,138.01,25.60,3.22,0.07
4761,Mato Grosso do Sul,1,31,85 to 89,Male,2017,44,Population,Number,"5,259.52","6,132.24","4,446.88",0.09,0.02,0.23,"2,205.65",0.04,7.21,139.74,25.60,3.21,0.06
4761,Mato Grosso do Sul,1,32,90 to 94,Male,2017,44,Population,Number,"1,873.79","2,184.15","1,582.06",0.09,0.02,0.23,"2,205.65",0.04,6.60,135.04,25.60,3.22,0.05
4761,Mato Grosso do Sul,1,235,95 plus,Male,2017,44,Population,Number,451.99,526.53,382.52,0.09,0.02,0.23,"2,205.65",0.04,5.98,134.12,25.60,3.15,0.04
4761,Mato Grosso do Sul,1,42,Neonatal,Male,2017,44,Population,Number,"1,458.02","1,693.99","1,227.51",,,,,,,,,,
4761,Mato Grosso do Sul,1,164,Birth,Male,2017,44,Population,Number,"19,089.38","21,417.99","17,179.40",,,,,,0.33,,,,
4761,Mato Grosso do Sul,2,2,Early Neonatal,Female,2017,44,Population,Number,348.49,404.89,293.39,,0.02,0.23,,0.04,0.41,,,,
4761,Mato Grosso do Sul,2,3,Late Neonatal,Female,2017,44,Population,Number,"1,042.01","1,210.67",877.27,,0.02,0.23,,0.04,0.42,,,,
4761,Mato Grosso do Sul,2,4,Post Neonatal,Female,2017,44,Population,Number,"16,837.25","19,561.75","14,175.06",,0.02,0.23,,0.04,0.51,,,,
4761,Mato Grosso do Sul,2,5,1 to 4,Female,2017,44,Population,Number,"77,420.93","90,441.77","65,371.74",,0.02,0.23,,0.04,0.98,,,,
4761,Mato Grosso do Sul,2,6,5 to 9,Female,2017,44,Population,Number,"102,301.05","119,498.21","86,421.70",,0.02,0.23,,0.04,1.84,,,,
4761,Mato Grosso do Sul,2,7,10 to 14,Female,2017,44,Population,Number,"106,218.86","124,069.52","89,757.75",0.09,0.02,0.23,,0.04,2.80,,,,
4761,Mato Grosso do Sul,2,8,15 to 19,Female,2017,44,Population,Number,"110,505.18","129,001.04","93,380.20",0.10,0.02,0.23,,0.04,5.78,,,,0.00
4761,Mato Grosso do Sul,2,9,20 to 24,Female,2017,44,Population,Number,"115,469.23","134,806.47","97,567.91",0.06,0.02,0.23,,0.04,8.44,,24.49,,0.01
4761,Mato Grosso do Sul,2,10,25 to 29,Female,2017,44,Population,Number,"115,600.10","135,039.87","97,683.56",0.05,0.02,0.23,"2,292.09",0.04,8.76,113.99,25.74,2.95,0.02
4761,Mato Grosso do Sul,2,11,30 to 34,Female,2017,44,Population,Number,"115,742.44","135,266.83","97,797.41",0.11,0.02,0.23,"2,299.64",0.04,8.82,115.95,26.66,3.05,0.02
4761,Mato Grosso do Sul,2,12,35 to 39,Female,2017,44,Population,Number,"111,537.99","130,348.15","94,276.23",0.08,0.02,0.23,"2,326.50",0.04,8.64,117.70,26.92,3.15,0.02
4761,Mato Grosso do Sul,2,13,40 to 44,Female,2017,44,Population,Number,"98,583.98","115,227.68","83,364.36",0.09,0.02,0.23,"2,446.72",0.04,8.75,122.44,27.25,3.26,0.02
4761,Mato Grosso do Sul,2,14,45 to 49,Female,2017,44,Population,Number,"89,944.74","105,114.12","76,102.73",0.10,0.02,0.23,"2,405.52",0.04,9.16,125.26,27.82,3.47,0.03
4761,Mato Grosso do Sul,2,15,50 to 54,Female,2017,44,Population,Number,"83,824.01","97,914.20","70,946.51",0.10,0.02,0.23,"2,234.72",0.04,9.54,130.47,27.91,3.65,0.03
4761,Mato Grosso do Sul,2,16,55 to 59,Female,2017,44,Population,Number,"71,910.81","84,042.72","60,861.48",0.09,0.02,0.23,"2,120.09",0.04,9.90,135.53,28.10,3.80,0.03
4761,Mato Grosso do Sul,2,17,60 to 64,Female,2017,44,Population,Number,"56,509.41","66,080.61","47,823.58",0.08,0.02,0.23,"1,938.48",0.04,9.23,138.33,28.59,3.85,0.03
4761,Mato Grosso do Sul,2,18,65 to 69,Female,2017,44,Population,Number,"42,325.53","49,504.40","35,821.40",0.08,0.02,0.23,"1,791.45",0.04,7.55,141.80,28.34,3.74,0.03
4761,Mato Grosso do Sul,2,19,70 to 74,Female,2017,44,Population,Number,"30,079.01","35,153.53","25,457.93",0.06,0.02,0.23,"1,725.44",0.04,5.87,142.48,28.19,3.75,0.03
4761,Mato Grosso do Sul,2,20,75 to 79,Female,2017,44,Population,Number,"21,200.42","24,768.41","17,941.81",0.07,0.02,0.23,"1,711.02",0.04,5.25,146.17,26.99,3.73,0.03
4761,Mato Grosso do Sul,2,30,80 to 84,Female,2017,44,Population,Number,"13,359.06","15,607.11","11,301.65",0.06,0.02,0.23,"1,697.49",0.04,5.69,139.74,26.11,3.68,0.02
4761,Mato Grosso do Sul,2,31,85 to 89,Female,2017,44,Population,Number,"7,056.64","8,241.60","5,964.87",0.06,0.02,0.23,"1,697.49",0.04,6.13,133.52,26.11,3.66,0.02
4761,Mato Grosso do Sul,2,32,90 to 94,Female,2017,44,Population,Number,"2,851.23","3,323.84","2,407.24",0.06,0.02,0.23,"1,697.49",0.04,6.57,132.14,26.11,3.59,0.02
4761,Mato Grosso do Sul,2,235,95 plus,Female,2017,44,Population,Number,809.02,943.26,682.57,0.06,0.02,0.23,"1,697.49",0.04,7.01,129.22,26.11,3.53,0.01
4761,Mato Grosso do Sul,2,42,Neonatal,Female,2017,44,Population,Number,"1,390.50","1,615.56","1,170.66",,,,,,,,,,
4761,Mato Grosso do Sul,2,164,Birth,Female,2017,44,Population,Number,"18,200.36","20,420.52","16,379.33",,,,,,0.41,,,,
4760,Minas Gerais,1,2,Early Neonatal,Male,2017,44,Population,Number,"2,527.21","2,926.76","2,118.34",,0.02,0.07,,0.06,0.34,,,,
4760,Minas Gerais,1,3,Late Neonatal,Male,2017,44,Population,Number,"7,561.61","8,756.98","6,338.29",,0.02,0.07,,0.06,0.35,,,,
4760,Minas Gerais,1,4,Post Neonatal,Male,2017,44,Population,Number,"121,908.42","141,179.39","102,185.47",,0.02,0.07,,0.06,0.45,,,,
4760,Minas Gerais,1,5,1 to 4,Male,2017,44,Population,Number,"548,958.39","633,092.29","462,992.22",,0.02,0.07,,0.06,0.91,,,,
4760,Minas Gerais,1,6,5 to 9,Male,2017,44,Population,Number,"713,333.88","822,877.74","601,307.32",,0.02,0.07,,0.06,1.77,,,,
4760,Minas Gerais,1,7,10 to 14,Male,2017,44,Population,Number,"776,789.71","896,308.40","654,892.46",0.01,0.02,0.07,,0.06,2.72,,,,
4760,Minas Gerais,1,8,15 to 19,Male,2017,44,Population,Number,"837,624.85","966,697.65","706,645.33",0.06,0.02,0.07,,0.06,7.57,,,,0.02
4760,Minas Gerais,1,9,20 to 24,Male,2017,44,Population,Number,"865,180.57","998,025.02","730,228.23",0.15,0.02,0.07,,0.06,12.65,,24.07,,0.03
4760,Minas Gerais,1,10,25 to 29,Male,2017,44,Population,Number,"847,428.75","977,086.95","715,574.21",0.14,0.02,0.07,"4,126.10",0.06,14.04,124.30,25.02,3.12,0.05
4760,Minas Gerais,1,11,30 to 34,Male,2017,44,Population,Number,"855,690.00","986,968.22","722,384.84",0.20,0.02,0.07,"4,004.41",0.06,14.22,124.96,26.18,3.33,0.05
4760,Minas Gerais,1,12,35 to 39,Male,2017,44,Population,Number,"839,291.74","967,972.37","708,402.51",0.14,0.02,0.07,"3,880.04",0.06,13.18,126.10,26.29,3.49,0.06
4760,Minas Gerais,1,13,40 to 44,Male,2017,44,Population,Number,"737,266.02","850,432.80","622,320.97",0.13,0.02,0.07,"3,654.41",0.06,13.08,127.41,26.46,3.59,0.07
4760,Minas Gerais,1,14,45 to 49,Male,2017,44,Population,Number,"669,874.01","772,730.09","565,770.88",0.17,0.02,0.07,"3,503.80",0.06,13.93,129.30,26.31,3.66,0.07
4760,Minas Gerais,1,15,50 to 54,Male,2017,44,Population,Number,"642,768.74","741,165.23","543,381.09",0.19,0.02,0.07,"3,355.94",0.06,14.14,132.40,26.61,3.68,0.07
4760,Minas Gerais,1,16,55 to 59,Male,2017,44,Population,Number,"569,752.07","656,877.84","481,695.12",0.17,0.02,0.07,"3,213.47",0.06,13.70,135.19,26.76,3.66,0.08
4760,Minas Gerais,1,17,60 to 64,Male,2017,44,Population,Number,"455,265.84","524,994.48","384,854.54",0.14,0.02,0.07,"2,834.65",0.06,12.76,136.71,26.51,3.62,0.09
4760,Minas Gerais,1,18,65 to 69,Male,2017,44,Population,Number,"349,044.99","402,339.39","294,861.39",0.13,0.02,0.07,"2,529.86",0.06,11.31,137.59,25.99,3.54,0.09
4760,Minas Gerais,1,19,70 to 74,Male,2017,44,Population,Number,"242,379.62","279,203.67","204,740.81",0.11,0.02,0.07,"2,424.87",0.06,9.85,138.41,26.02,3.50,0.09
